building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10161, 13.45009074877493, 7.0300227489534395, 13.45009074877493, 59.462991564690505
10165, 13.054419181379684, 6.7322710823307705, 13.054419181379684, 62.0559670781893
10167, 13.232996644684892, 6.814131692105518, 13.232996644684892, 60.84869495649855
10168, 13.193753555371973, 6.900479551268551, 13.193753555371973, 60.48332142204198
10174, 16.597997463099432, 6.962041671955438, 16.597997463099432, 41.26456953873907
10176, 16.671573568085552, 6.84785779046965, 16.671573568085552, 40.62995521183965
10177, 16.639165125427905, 6.77927683636264, 16.639165125427905, 40.86905303740194
10180, 16.507906116879187, 6.856443030663005, 16.507906116879187, 42.028640961955944
10182, 16.73755347367862, 6.319964838541981, 16.73755347367862, 37.516792759669094
10198, 14.434156436550008, 7.34349695297098, 14.434156436550008, 53.19703586079132
10199, 17.248335017581276, 6.977478067937697, 17.248335017581276, 37.64288503670168
10200, 12.828872483948706, 7.2571079729980426, 12.828872483948706, 61.64236921862351
10201, 15.955290031827694, 7.271600351804941, 15.955290031827694, 44.631578947368425
10202, 13.550258573257965, 7.495478428362989, 13.550258573257965, 58.632390268471944
10203, 16.810298704253995, 6.612831546482124, 16.810298704253995, 38.8621156603473
10204, 14.769253886610867, 7.0635588672839305, 14.769253886610867, 51.7149045872535
10205, 11.453138036879318, 6.6646114508623135, 11.453138036879318, 69.36938928934684
10206, 10.128635735227281, 6.361092050022805, 10.128635735227281, 76.30937677337516
10207, 11.390973494053412, 6.612418517294248, 11.390973494053412, 69.80998752387578
10208, 9.49282947297625, 5.541399567264234, 9.49282947297625, 82.2958973896126
1021, 16.759055134365152, 6.375807794673002, 16.759055134365152, 39.54341151673228
10215, 15.468176215486402, 7.149368613740279, 15.468176215486402, 46.594612433480464
10219, 14.158017932995302, 7.301568185356376, 14.158017932995302, 54.16640979799848
1022, 17.7792329163725, 6.219190660497203, 17.7792329163725, 31.818730108654304
1023, 18.982953795410022, 5.844709830393778, 18.982953795410022, 25.08115126595975
1024, 18.299372857046176, 5.930799455129022, 18.299372857046176, 28.900847646665177
10243, 16.6122666784413, 6.20324082526143, 16.6122666784413, 38.12712942518315
10244, 15.571277752678958, 6.621405869809073, 15.571277752678958, 43.50742264353425
10245, 16.657451483686447, 6.212225095284751, 16.657451483686447, 37.885353652861795
10247, 15.608447299274664, 6.619468724667447, 15.608447299274664, 43.109179238046536
10249, 16.124219345611376, 6.232455723358539, 16.124219345611376, 40.440904038532786
1025, 17.532593546477003, 6.331467471772083, 17.532593546477003, 33.836413574787024
10251, 12.18446142520454, 7.591158573691768, 12.18446142520454, 65.13791863084758
10252, 12.005019451157617, 7.60858394804113, 12.005019451157617, 67.01571664912017
10255, 11.934661159340472, 7.222615399473572, 11.934661159340472, 67.94965459203019
10257, 15.249763026442196, 7.288164584775145, 15.249763026442196, 51.190761889972755
10259, 12.656912817212229, 7.625312934304035, 12.656912817212229, 63.838635362672356
1026, 18.553931987949984, 5.71232997528239, 18.553931987949984, 26.76081282624907
10260, 13.673515238048408, 7.209978433541844, 13.673515238048408, 58.10130999906368
10262, 14.727211347265927, 7.445688478929271, 14.727211347265927, 53.110302305097136
10263, 16.753226618398056, 7.071711557802392, 16.753226618398056, 41.72883707783364
10265, 15.089800174507275, 7.1658615391989295, 15.089800174507275, 50.531393284036994
10267, 16.271726913379048, 7.474652206545087, 16.271726913379048, 43.11408966035504
10268, 16.941651096080896, 6.976381724799826, 16.941651096080896, 39.70634215891041
10269, 18.610277874859637, 6.786066369775002, 18.610277874859637, 30.378004981354323
1027, 14.67699058722186, 6.657036012538872, 14.67699058722186, 52.56665638726131
10276, 13.217629552634932, 6.969354356339768, 13.217629552634932, 61.70145922932758
10277, 13.550104316401866, 7.041850603560606, 13.550104316401866, 59.426896003228755
10279, 13.9373184342218, 7.007978654228713, 13.9373184342218, 54.9525893508388
10281, 13.028894369571312, 6.873808030981791, 13.028894369571312, 60.0
10282, 14.26576559212455, 6.788593832182418, 14.26576559212455, 51.45000520959956
10285, 13.983087743154556, 7.039431536961365, 13.983087743154556, 56.571579503433696
10288, 14.545174391508828, 6.820283116606935, 14.545174391508828, 53.63489286700778
10291, 12.231719677867408, 6.734706134225367, 12.231719677867408, 66.20941135613822
10292, 11.187834199110103, 6.443197854924343, 11.187834199110103, 72.55954998958309
10303, 17.63247930664596, 6.579966595293223, 17.63247930664596, 34.511927746326776
10306, 14.27902750254724, 7.356675129673942, 14.27902750254724, 55.529804257329275
1031, 12.156168826622492, 6.847490593253976, 12.156168826622492, 66.4389258555133
10311, 16.3575114748643, 6.580832989032406, 16.3575114748643, 40.959850474365346
10312, 16.438774874897923, 6.452659243631997, 16.438774874897923, 41.21555761595702
10315, 16.72205700522772, 6.395603882983918, 16.72205700522772, 38.99465441245428
10316, 15.982472113897051, 6.601304809132101, 15.982472113897051, 43.49152960579714
10318, 17.504858074411878, 6.316724836033209, 17.504858074411878, 32.037095584360834
10323, 14.297824735541575, 7.365473284110486, 14.297824735541575, 53.31985494688873
10324, 16.412543713492834, 7.020852391388211, 16.412543713492834, 41.409719578733664
10330, 14.985255234940658, 7.181264077346517, 14.985255234940658, 49.58130062766911
building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10000, 14.01233878811275, 6.367431059312565, 14.01233878811275, 55.542295034537624
10009, 11.000135812436373, 5.811144379826625, 11.000135812436373, 74.9723590310584
10014, 14.744169941950119, 7.037733284673848, 14.744169941950119, 52.80837116508215
10019, 14.735524480624482, 7.030325006703675, 14.735524480624482, 52.92926826787113
10029, 10.616037322820358, 6.317331938274926, 10.616037322820358, 74.51301795448481
10031, 12.507072852890545, 6.278432089100354, 12.507072852890545, 66.39513301711693
10051, 13.289039951277402, 5.999085063388632, 13.289039951277402, 62.859923608050536
10053, 11.366493551285709, 6.26121798185875, 11.366493551285709, 72.41052538787024
10056, 14.220114507861702, 6.179461157398302, 14.220114507861702, 57.06174975667784
10064, 12.71696893739585, 6.964227784263683, 12.71696893739585, 62.75688345539249
building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10000, 14.01233878811275, 6.367431059312565, 14.01233878811275, 55.542295034537624
10009, 11.000135812436373, 5.811144379826625, 11.000135812436373, 74.9723590310584
10014, 14.744169941950119, 7.037733284673848, 14.744169941950119, 52.80837116508215
10019, 14.735524480624482, 7.030325006703675, 14.735524480624482, 52.92926826787113
10029, 10.616037322820358, 6.317331938274926, 10.616037322820358, 74.51301795448481
10031, 12.507072852890545, 6.278432089100354, 12.507072852890545, 66.39513301711693
10051, 13.289039951277402, 5.999085063388632, 13.289039951277402, 62.859923608050536
10053, 11.366493551285709, 6.26121798185875, 11.366493551285709, 72.41052538787024
10056, 14.220114507861702, 6.179461157398302, 14.220114507861702, 57.06174975667784
10064, 12.71696893739585, 6.964227784263683, 12.71696893739585, 62.75688345539249
10075, 15.156939199079357, 6.44052034037085, 15.156939199079357, 47.45605511880576
10079, 15.094353507626135, 7.313911268349323, 15.094353507626135, 49.44974108309539
10080, 15.777740694240359, 7.280585752157965, 15.777740694240359, 44.711034476002
10082, 16.465720758630678, 6.713345052234242, 16.465720758630678, 40.56137689061685
10083, 15.639247995421403, 7.120808056609733, 15.639247995421403, 45.886354482120744
10084, 15.100584697661853, 7.1505418077486445, 15.100584697661853, 50.266526125583496
10085, 15.868862158668058, 7.192791728448739, 15.868862158668058, 44.72566696293788
10086, 14.391525374209257, 7.21561607319371, 14.391525374209257, 53.01884968583857
10087, 15.073205905031166, 7.275519953981684, 15.073205905031166, 49.89713190601896
10089, 13.989763514400206, 7.276278123379982, 13.989763514400206, 56.3640146392669

------------------------------------------------------------
Sender: LSF System <lsfadmin@hpc.dtu.dk>
Subject: Job 24576766: <task_7_1> in cluster <dcc> Exited

Job <task_7_1> was submitted from host <n-62-30-5> by user <s201920> in cluster <dcc> at Mon Apr  7 14:55:46 2025
Job was executed on host(s) <n-62-11-68>, in queue <hpc>, as user <s201920> in cluster <dcc> at Mon Apr  7 14:55:46 2025
</zhome/69/b/153054> was used as the home directory.
</zhome/69/b/153054/Desktop/02613HPC/miniProject> was used as the working directory.
Started at Mon Apr  7 14:55:46 2025
Terminated at Mon Apr  7 15:16:08 2025
Results reported at Mon Apr  7 15:16:08 2025

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
#!/bin/bash
#BSUB -J task_7_1
#BSUB -q hpc
#BSUB -W 00:20
#BSUB -R "rusage[mem=4GB]"
#BSUB -o task_7_1_%J.out
#BSUB -e task_7_1_%J.err

#BSUB -n 1

#BSUB -R "span[hosts=1]"

#BSUB -R "select[model==XeonGold6226R]"

# Intialize python environment
source /dtu/projects/02613_2025/conda/conda_init.sh
conda activate 02613

time python simulate_JIT.py 10
time python simulate_JIT.py 20
time python simulate_JIT.py 100
time python simulate.py 10
time python simulate.py 20
time python simulate.py 100

------------------------------------------------------------

TERM_RUNLIMIT: job killed after reaching LSF run time limit.
Exited with exit code 140.

Resource usage summary:

    CPU time :                                   1219.00 sec.
    Max Memory :                                 487 MB
    Average Memory :                             256.75 MB
    Total Requested Memory :                     4096.00 MB
    Delta Memory :                               3609.00 MB
    Max Swap :                                   -
    Max Processes :                              4
    Max Threads :                                5
    Run time :                                   1259 sec.
    Turnaround time :                            1222 sec.

The output (if any) is above this job summary.



PS:

Read file <task_7_1_24576766.err> for stderr output of this job.

